,Data,Hora,OP3.1.1 V (V),OP3.1.2 V (V),OP3.1.3 V (V),OP3.1.4 V (V),OP3.1.5 V (V),OP3.1.6 V (V),OP3.1.7 V (V),OP3.1.8 V (V),OP3.1.9 V (V),OP3.1.10 V (V),OP3.1.11 V (V),OP3.1.12 V (V),OP3.1.13 V (V),OP3.1.14 V (V),OP3.1.15 V (V),OP3.1.16 V (V),OP3.2.1 V (V),OP3.2.2 V (V),OP3.2.3 V (V),OP3.2.4 V (V),OP3.2.5 V (V),OP3.2.6 V (V),OP3.2.7 V (V),OP3.2.8 V (V),OP3.2.9 V (V),OP3.2.10 V (V),OP3.2.11 V (V),OP3.2.12 V (V),OP3.2.13 V (V),OP3.2.14 V (V),OP3.2.15 V (V),OP3.2.16 V (V),OP3.3.1 V (V),OP3.3.2 V (V),OP3.3.3 V (V),OP3.3.4 V (V),OP3.3.5 V (V),OP3.3.6 V (V),OP3.3.7 V (V),OP3.3.8 V (V),OP3.3.9 V (V),OP3.3.10 V (V),OP3.3.11 V (V),OP3.3.12 V (V),OP3.3.13 V (V),OP3.3.14 V (V),OP3.3.15 V (V),OP3.3.16 V (V),OP3.4.1 V (V),OP3.4.2 V (V),OP3.4.3 V (V),OP3.4.4 V (V),OP3.4.5 V (V),OP3.4.6 V (V),OP3.4.7 V (V),OP3.4.8 V (V),OP3.4.9 V (V),OP3.4.10 V (V),OP3.4.11 V (V),OP3.4.12 V (V),OP3.4.13 V (V),OP3.4.14 V (V),OP3.4.15 V (V),OP3.4.16 V (V),OP3.5.1 V (V),OP3.5.2 V (V),OP3.5.3 V (V),OP3.5.4 V (V),OP3.5.5 V (V),OP3.5.6 V (V),OP3.5.7 V (V),OP3.5.8 V (V),OP3.5.9 V (V),OP3.5.10 V (V),OP3.5.11 V (V),OP3.5.12 V (V),OP3.5.13 V (V),OP3.5.14 V (V),OP3.5.15 V (V),OP3.5.16 V (V),OP3.6.1 V (V),OP3.6.2 V (V),OP3.6.3 V (V),OP3.6.4 V (V),OP3.6.5 V (V),OP3.6.6 V (V),OP3.6.7 V (V),OP3.6.8 V (V),OP3.6.9 V (V),OP3.6.10 V (V),OP3.6.11 V (V),OP3.6.12 V (V),OP3.6.13 V (V),OP3.6.14 V (V),OP3.6.15 V (V),OP3.6.16 V (V),OP3.7.1 V (V),OP3.7.2 V (V),OP3.7.3 V (V),OP3.7.4 V (V),OP3.7.5 V (V),OP3.7.6 V (V),OP3.7.7 V (V),OP3.7.8 V (V),OP3.7.9 V (V),OP3.7.10 V (V),OP3.7.11 V (V),OP3.7.12 V (V),OP3.7.13 V (V),OP3.7.14 V (V),OP3.7.15 V (V),OP3.7.16 V (V),OP3.8.1 V (V),OP3.8.2 V (V),OP3.8.3 V (V),OP3.8.4 V (V),OP3.8.5 V (V),OP3.8.6 V (V),OP3.8.7 V (V),OP3.8.8 V (V),OP3.8.9 V (V),OP3.8.10 V (V),OP3.8.11 V (V),OP3.8.12 V (V),OP3.8.13 V (V),OP3.8.14 V (V),OP3.8.15 V (V),OP3.8.16 V (V)
0,2021-10-05,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-10-05,06:15:00,85.0,0.0,0.0,0.0,74.125,17.15625,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5625,85.0,60.625,0.0,0.0,85.0,3.234848484848485,74.04166666666667,5.560344827586207,0.0,0.0,0.0,0.0,51.395833333333336,53.18055555555556,0.0,0.0,69.5,0.0,0.0,0.0,85.0,35.2625,0.0,58.5,85.0,0.0,0.0,47.875,0.0,0.0,68.96875,0.0,0.0,11.71195652173913,46.765625,0.0,5.767857142857143,0.0,0.0,45.875,68.4375,0.0,63.875,0.0,0.0,0.0,61.475,69.66666666666667,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.375,51.34375,0.0,0.0,47.0,0.0,85.0,71.25,39.583333333333336,0.0,0.0,0.0,85.0,68.15625,51.375,0.0,0.0,0.0,85.0,73.8125,0.0,0.0,85.0,0.0,19.791666666666668,85.0,66.5,0.0,0.0,22.348684210526315,7.149038461538462,48.660714285714285,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,73.16071428571429,49.81944444444444,25.133333333333333,0.0,0.0,0.0,0.0,49.375,0.0,0.0,58.125,0.0,85.0,51.5,13.42,50.46875,0.0,0.0
2,2021-10-05,06:30:00,47.875,47.1875,49.583333333333336,50.791666666666664,52.5,48.916666666666664,53.041666666666664,49.125,44.708333333333336,45.5625,42.875,47.75,46.125,45.416666666666664,42.625,39.75,46.4375,49.125,51.25,49.625,49.25,50.6875,49.875,51.125,46.708333333333336,45.875,46.583333333333336,46.375,45.1875,46.125,42.8125,42.0,45.958333333333336,49.0625,49.34375,51.208333333333336,49.625,49.75,39.583333333333336,51.59375,48.375,47.09375,41.625,48.833333333333336,45.25,46.375,43.208333333333336,42.583333333333336,46.375,48.666666666666664,48.75,47.75,45.791666666666664,47.666666666666664,45.041666666666664,44.5,47.375,44.083333333333336,0.0,48.5,45.5,48.375,48.458333333333336,47.1875,46.6875,48.375,48.125,47.333333333333336,48.0,47.25,44.53125,45.208333333333336,46.5,46.3125,47.125,48.541666666666664,47.291666666666664,48.0625,47.25,47.791666666666664,47.458333333333336,48.1875,47.291666666666664,47.791666666666664,48.625,47.833333333333336,40.375,41.083333333333336,46.5,45.1875,46.25,49.375,48.291666666666664,49.4375,47.125,48.6875,50.708333333333336,50.0625,48.541666666666664,47.083333333333336,48.0,49.708333333333336,45.708333333333336,46.5,44.1875,44.458333333333336,46.541666666666664,48.125,47.625,50.125,48.3125,38.9375,47.6875,45.916666666666664,43.791666666666664,48.166666666666664,48.0,48.125,46.25,45.791666666666664,47.375,47.541666666666664,47.291666666666664,44.0,47.25,48.0,46.15625,46.28125
3,2021-10-05,06:45:00,38.9375,28.208333333333332,43.75,49.958333333333336,56.75,48.4375,54.208333333333336,54.4375,48.541666666666664,49.375,51.583333333333336,47.25,47.5625,46.5625,35.916666666666664,35.25,35.416666666666664,38.416666666666664,50.625,49.458333333333336,51.0,52.4375,51.916666666666664,51.083333333333336,48.875,48.875,49.458333333333336,48.75,47.0625,46.25,38.8125,25.3125,37.291666666666664,36.833333333333336,48.9375,51.666666666666664,53.0,53.125,45.0625,51.791666666666664,49.75,49.458333333333336,49.8125,52.9375,48.125,47.375,39.791666666666664,39.75,47.75,50.416666666666664,48.0,49.0,49.46875,45.25,37.125,40.53125,37.166666666666664,32.25,50.28125,56.625,49.041666666666664,49.125,49.5,52.25,47.916666666666664,48.958333333333336,49.6875,48.5,48.65625,47.958333333333336,32.958333333333336,41.5625,43.375,38.5,47.125,50.4375,49.083333333333336,50.5,48.125,50.333333333333336,50.25,49.625,50.541666666666664,49.25,49.375,52.375,38.5625,39.5625,42.75,41.1875,52.458333333333336,49.3125,48.875,48.666666666666664,49.25,49.5625,53.291666666666664,50.78125,53.25,51.625,51.90625,52.25,44.375,39.958333333333336,27.875,38.875,46.9375,47.541666666666664,48.583333333333336,49.25,48.9375,40.28125,47.583333333333336,47.958333333333336,46.25,45.71875,46.5,47.3125,47.416666666666664,46.916666666666664,46.791666666666664,46.875,47.375,45.65625,46.40625,46.21875,46.875,46.9375
4,2021-10-05,07:00:00,12.875,12.208333333333334,17.625,51.125,61.166666666666664,38.666666666666664,61.125,61.375,62.0,57.875,65.03125,57.75,57.75,60.875,28.125,20.541666666666668,11.96875,12.3125,57.75,53.833333333333336,56.4375,59.375,60.25,55.25,57.75,54.458333333333336,55.625,56.708333333333336,57.583333333333336,51.166666666666664,27.541666666666668,24.0,11.0,12.875,54.75,58.0,60.125,60.8125,52.375,58.625,56.5,57.5625,56.625,56.71875,58.0,52.875,23.041666666666668,24.5625,55.0,60.625,59.416666666666664,58.75,61.8125,23.09375,14.75,15.208333333333334,27.0625,15.25,61.5,57.666666666666664,58.9375,57.541666666666664,58.166666666666664,61.875,53.125,56.03125,58.625,54.6875,57.375,54.875,14.25,27.25,21.1875,22.625,53.333333333333336,60.9375,59.041666666666664,54.59375,56.125,61.25,55.4375,59.4375,59.1875,57.625,55.3125,55.75,14.9375,20.0,15.65625,20.28125,58.4375,59.416666666666664,55.833333333333336,52.625,56.1875,54.958333333333336,59.0,62.0,60.34375,58.291666666666664,62.1875,64.29166666666667,23.916666666666668,23.791666666666668,15.666666666666666,12.875,54.5,52.458333333333336,54.083333333333336,55.875,55.75,45.375,47.25,52.791666666666664,48.28125,45.875,43.666666666666664,48.666666666666664,45.875,45.166666666666664,47.9375,46.5,44.375,45.583333333333336,46.75,45.208333333333336,46.15625,48.0
5,2021-10-05,07:15:00,10.208333333333334,9.125,14.25,59.375,60.625,60.083333333333336,59.90625,60.625,59.8125,59.0,61.625,58.916666666666664,56.5,57.458333333333336,31.53125,27.958333333333332,9.166666666666666,9.5,56.0,54.916666666666664,57.46875,57.625,57.9375,55.90625,56.125,55.375,54.75,57.166666666666664,55.875,52.625,29.5625,30.8125,9.4375,9.791666666666666,55.833333333333336,56.25,57.875,58.9375,49.791666666666664,56.625,57.083333333333336,56.083333333333336,55.625,56.9375,56.40625,54.375,29.791666666666668,27.25,58.583333333333336,62.0625,58.8125,61.9375,61.875,15.6875,10.34375,15.375,18.0,17.25,57.75,61.0,58.5625,58.666666666666664,59.125,62.4375,56.03125,57.375,58.625,57.125,56.041666666666664,57.5,19.875,24.28125,15.291666666666666,14.333333333333334,54.791666666666664,59.583333333333336,57.875,55.8125,54.78125,59.541666666666664,56.791666666666664,59.625,58.5,57.75,56.5625,58.166666666666664,16.666666666666668,15.0625,12.75,12.1875,58.708333333333336,59.458333333333336,57.875,55.875,56.0,58.3125,61.0,62.166666666666664,62.3125,61.833333333333336,62.458333333333336,64.125,13.5,14.125,10.0,10.4375,55.9375,56.125,57.25,57.03125,56.458333333333336,46.083333333333336,47.3125,53.625,48.6875,46.083333333333336,44.333333333333336,48.0625,45.958333333333336,45.583333333333336,47.65625,46.4375,45.0,46.0,46.791666666666664,45.625,46.375,48.125
6,2021-10-05,07:30:00,8.208333333333334,7.5625,49.125,56.3125,57.458333333333336,57.6875,56.583333333333336,57.541666666666664,56.875,56.375,58.8125,56.125,54.0,54.375,30.5,30.4375,8.0,8.0,55.9375,55.083333333333336,57.5,57.5,57.791666666666664,56.125,56.1875,55.666666666666664,55.0,57.3125,55.8125,53.5,29.791666666666668,30.916666666666668,8.541666666666666,8.541666666666666,56.25,56.208333333333336,58.041666666666664,58.625,49.375,56.9375,56.833333333333336,56.125,55.791666666666664,57.083333333333336,56.4375,54.875,30.416666666666668,31.208333333333332,48.34375,50.125,50.708333333333336,50.09375,51.40625,49.1875,7.9375,48.666666666666664,47.708333333333336,47.75,50.166666666666664,50.0,49.958333333333336,49.5,50.3125,50.291666666666664,46.875,47.791666666666664,48.84375,46.625,47.666666666666664,47.9375,46.125,45.875,46.375,41.583333333333336,46.5,49.0,48.291666666666664,46.625,46.5,50.0625,46.666666666666664,48.25,48.666666666666664,46.875,46.75,48.5625,45.208333333333336,45.958333333333336,45.708333333333336,33.416666666666664,49.333333333333336,49.375,48.4375,46.791666666666664,46.375,49.0625,56.458333333333336,57.625,56.916666666666664,56.916666666666664,57.666666666666664,57.125,42.96875,45.875,8.208333333333334,8.166666666666666,52.25,52.666666666666664,52.291666666666664,51.75,50.5,43.041666666666664,47.416666666666664,51.6875,48.375,46.375,45.25,47.8125,46.791666666666664,46.125,47.4375,46.625,45.583333333333336,46.166666666666664,46.916666666666664,46.166666666666664,46.5,47.875
7,2021-10-05,07:45:00,7.0625,6.875,55.53125,56.375,57.125,56.96875,56.625,57.0625,56.416666666666664,56.125,57.916666666666664,56.333333333333336,54.416666666666664,54.833333333333336,30.458333333333332,30.125,7.1875,7.291666666666667,56.125,55.40625,57.5625,57.458333333333336,57.5625,56.375,56.25,55.875,55.458333333333336,57.291666666666664,56.083333333333336,54.0,29.8125,30.65625,7.416666666666667,7.541666666666667,56.1875,56.583333333333336,58.0625,58.5,49.0625,57.125,56.75,56.458333333333336,56.291666666666664,57.166666666666664,56.65625,55.458333333333336,30.208333333333332,30.875,46.583333333333336,48.958333333333336,48.90625,47.6875,49.125,48.78125,25.875,49.375,48.25,48.291666666666664,49.75,49.3125,48.5,48.583333333333336,49.458333333333336,48.0,46.916666666666664,47.125,47.625,46.6875,46.875,47.0,46.25,46.208333333333336,47.583333333333336,46.083333333333336,46.291666666666664,48.625,47.375,46.458333333333336,46.625,48.75,46.125,47.8125,47.583333333333336,46.875,46.625,47.125,47.375,46.333333333333336,47.625,46.625,47.375,47.666666666666664,47.1875,46.5625,46.4375,47.0625,54.4375,54.791666666666664,54.708333333333336,54.541666666666664,54.958333333333336,56.3125,55.625,55.875,7.0625,6.625,50.5,50.8125,51.333333333333336,51.375,50.625,41.625,47.5,50.65625,48.125,46.5,45.84375,47.75,47.0625,46.3125,47.25,46.708333333333336,46.041666666666664,46.3125,46.958333333333336,46.3125,46.84375,47.75
8,2021-10-05,08:00:00,6.4375,6.125,55.791666666666664,56.333333333333336,56.958333333333336,56.875,56.625,56.958333333333336,56.6875,56.625,58.0,56.75,54.90625,55.083333333333336,30.3125,30.125,6.541666666666667,6.5625,56.166666666666664,55.75,57.541666666666664,57.25,57.3125,56.3125,56.666666666666664,55.875,55.71875,57.5,56.333333333333336,54.5,29.958333333333332,30.625,6.75,6.84375,56.34375,56.6875,58.083333333333336,58.25,48.75,57.041666666666664,57.0,56.625,56.541666666666664,57.375,56.9375,55.875,30.5,30.833333333333332,45.5625,47.375,47.291666666666664,47.0,47.75,47.375,47.458333333333336,47.28125,47.125,47.1875,47.25,47.28125,46.541666666666664,46.84375,47.416666666666664,46.75,46.875,47.125,47.5,46.75,46.958333333333336,46.875,46.8125,46.416666666666664,47.625,46.5,46.458333333333336,48.3125,47.166666666666664,46.5,46.6875,48.3125,46.333333333333336,47.583333333333336,47.40625,46.875,46.625,46.958333333333336,47.458333333333336,46.5,48.0,46.916666666666664,47.333333333333336,47.541666666666664,47.1875,46.625,46.666666666666664,47.21875,54.625,54.708333333333336,54.625,54.625,54.875,55.791666666666664,56.125,55.75,6.625,6.416666666666667,50.708333333333336,51.25,51.583333333333336,51.6875,50.708333333333336,41.833333333333336,47.3125,49.875,47.75,46.5,46.0,47.25,47.0,46.291666666666664,46.875,46.458333333333336,46.125,46.166666666666664,46.666666666666664,46.25,46.625,47.375
9,2021-10-05,08:15:00,6.666666666666667,6.25,55.541666666666664,55.875,56.375,56.541666666666664,56.416666666666664,56.46875,56.958333333333336,56.833333333333336,58.125,56.916666666666664,55.5,55.6875,30.5,30.5,6.625,7.0625,55.916666666666664,55.6875,56.875,56.8125,56.708333333333336,56.0625,56.75,56.541666666666664,56.3125,57.791666666666664,56.791666666666664,55.0625,30.1875,31.041666666666668,6.708333333333333,6.6875,56.0,56.6875,57.75,57.875,48.25,56.625,57.40625,57.1875,0.0,57.625,57.166666666666664,56.125,30.458333333333332,30.875,45.625,47.375,47.375,47.083333333333336,47.708333333333336,47.5,47.5,47.125,47.0625,47.3125,47.25,47.25,46.416666666666664,46.9375,47.375,46.75,46.9375,47.0,47.375,46.791666666666664,47.125,46.916666666666664,46.875,46.708333333333336,47.4375,46.708333333333336,46.791666666666664,48.09375,47.0,46.708333333333336,46.875,48.25,46.375,47.333333333333336,47.25,46.8125,46.75,46.875,47.416666666666664,46.625,48.041666666666664,47.333333333333336,47.375,47.375,47.125,46.9375,46.958333333333336,47.1875,54.53125,54.666666666666664,54.375,54.5,54.625,55.5,55.75,55.708333333333336,6.791666666666667,7.333333333333333,51.166666666666664,51.5,51.875,51.96875,50.875,42.0,47.3125,49.583333333333336,47.5625,46.75,46.375,47.166666666666664,46.916666666666664,46.5,46.875,46.5625,46.25,46.25,46.791666666666664,46.4375,46.708333333333336,47.25
10,2021-10-05,08:30:00,13.833333333333334,19.541666666666668,55.1875,55.125,54.625,53.666666666666664,53.875,55.875,54.1875,52.875,54.791666666666664,52.8125,51.6875,53.0,32.375,32.208333333333336,23.5,39.125,52.75,51.708333333333336,53.625,53.40625,54.458333333333336,54.3125,52.166666666666664,55.1875,55.4375,55.041666666666664,51.875,53.375,32.625,34.375,32.041666666666664,27.8125,52.28125,54.375,54.5,54.791666666666664,44.09375,55.125,55.625,56.208333333333336,55.6875,52.375,55.6875,55.25,30.875,32.09375,45.96875,47.166666666666664,47.5,47.5,47.875,47.125,46.5,47.21875,47.833333333333336,47.375,47.75,47.40625,46.458333333333336,47.0,47.4375,46.8125,47.375,46.84375,47.458333333333336,46.9375,47.375,46.916666666666664,47.166666666666664,46.0,47.458333333333336,47.333333333333336,47.583333333333336,48.25,47.03125,47.041666666666664,46.916666666666664,47.9375,46.375,47.333333333333336,47.25,47.125,47.0625,46.34375,45.916666666666664,46.541666666666664,48.291666666666664,47.03125,47.59375,47.583333333333336,47.03125,47.0,48.0,47.375,53.0,52.166666666666664,52.21875,52.166666666666664,51.3125,53.541666666666664,52.21875,55.791666666666664,23.15625,29.8125,49.25,50.833333333333336,50.416666666666664,52.5,49.4375,40.03125,47.708333333333336,49.125,47.041666666666664,46.96875,46.458333333333336,46.8125,47.833333333333336,46.666666666666664,46.71875,46.8125,46.541666666666664,46.25,46.78125,46.75,47.0,47.041666666666664
11,2021-10-05,08:45:00,22.3125,30.375,52.75,52.875,52.8125,53.583333333333336,53.8125,53.208333333333336,53.875,53.625,52.833333333333336,54.25,53.041666666666664,53.75,30.3125,32.25,29.3125,29.125,51.041666666666664,50.78125,52.5,50.75,51.708333333333336,51.291666666666664,50.4375,52.291666666666664,51.833333333333336,52.041666666666664,51.03125,51.583333333333336,33.78125,44.25,32.0,31.083333333333332,50.625,51.0625,52.041666666666664,51.875,42.25,51.791666666666664,50.791666666666664,52.5,52.25,52.666666666666664,52.833333333333336,52.291666666666664,36.791666666666664,34.5,46.375,47.875,47.291666666666664,46.96875,47.625,47.416666666666664,47.5,47.125,47.125,47.3125,47.291666666666664,47.4375,46.666666666666664,47.041666666666664,47.458333333333336,46.9375,47.8125,47.1875,47.458333333333336,47.0,47.125,47.03125,46.875,47.25,47.3125,47.125,46.875,47.958333333333336,46.9375,46.833333333333336,47.083333333333336,47.875,46.375,47.375,47.25,46.958333333333336,46.875,46.833333333333336,47.4375,46.875,47.9375,47.5,47.5,47.458333333333336,47.125,47.041666666666664,47.041666666666664,47.3125,50.0,50.291666666666664,49.9375,50.15625,50.708333333333336,51.0625,51.5,51.90625,36.666666666666664,34.3125,47.75,48.4375,48.583333333333336,48.40625,47.458333333333336,38.916666666666664,47.25,48.9375,47.416666666666664,46.8125,46.625,47.208333333333336,47.125,46.666666666666664,46.625,46.875,46.583333333333336,46.333333333333336,46.875,46.6875,46.958333333333336,47.25
